,city,city_ascii,state_id,state_name,lat,lng,population,density,timezone,id
266,Pembroke Pines,Pembroke Pines,FL,Florida,26.0128,-80.3382,171979,2031.0,America/New_York,1840015141
267,Medford,Medford,OR,Oregon,42.3372,-122.854,171660,1224.0,America/Los_Angeles,1840020076
268,Murfreesboro,Murfreesboro,TN,Tennessee,35.849,-86.4121,169243,869.0,America/Chicago,1840014495
269,Cary,Cary,NC,North Carolina,35.7819,-78.8195,169177,1102.0,America/New_York,1840016196
270,Lafayette,Lafayette,IN,Indiana,40.3991,-86.8593,168164,953.0,America/Indiana/Indianapolis,1840008354
271,Corona,Corona,CA,California,33.8616,-117.5649,168112,1625.0,America/Los_Angeles,1840019305
272,Santa Cruz,Santa Cruz,CA,California,36.9789,-122.0346,165933,1970.0,America/Los_Angeles,1840021579
273,Spring Hill,Spring Hill,FL,Florida,28.4798,-82.53,165526,732.0,America/New_York,1840014105
274,Muskegon,Muskegon,MI,Michigan,43.2281,-86.2562,164136,1018.0,America/Detroit,1840002870
275,Manchester,Manchester,NH,New Hampshire,42.9848,-71.4447,163488,1312.0,America/New_York,1840002983
276,Marysville,Marysville,WA,Washington,48.0809,-122.1561,162700,1295.0,America/Los_Angeles,1840019789
277,Springfield,Springfield,IL,Illinois,39.7709,-89.654,162348,726.0,America/Chicago,1840009517
278,Frederick,Frederick,MD,Maryland,39.4337,-77.4141,158866,1158.0,America/New_York,1840005710
279,Hayward,Hayward,CA,California,37.6328,-122.0766,158817,1338.0,America/Los_Angeles,1840020293
280,Alexandria,Alexandria,VA,Virginia,38.8185,-77.0861,158309,4092.0,America/New_York,1840003837
281,Bayamón,Bayamon,PR,Puerto Rico,18.3794,-66.1635,157517,2250.0,America/Puerto_Rico,1630035622
282,Port Arthur,Port Arthur,TX,Texas,29.8554,-93.9264,156988,273.0,America/Chicago,1840020919
283,Lakewood,Lakewood,CO,Colorado,39.6977,-105.1172,155733,1383.0,America/Denver,1840020198
284,Fredericksburg,Fredericksburg,VA,Virginia,38.2992,-77.4872,155414,1073.0,America/New_York,1840003845
285,Leesburg,Leesburg,FL,Florida,28.7672,-81.8962,154301,232.0,America/New_York,1840015083
286,Hollywood,Hollywood,FL,Florida,26.0293,-80.1679,153834,2177.0,America/New_York,1840015144
287,Palmdale,Palmdale,CA,California,34.5944,-118.1057,153240,557.0,America/Los_Angeles,1840020502
288,Macon,Macon,GA,Georgia,32.8065,-83.6974,153026,236.0,America/New_York,1840043455
289,Kansas City,Kansas City,KS,Kansas,39.1235,-94.7443,153014,473.0,America/Chicago,1840001626
290,Champaign,Champaign,IL,Illinois,40.1142,-88.2737,152940,1486.0,America/Chicago,1840007239
291,Sunnyvale,Sunnyvale,CA,California,37.3836,-122.0255,152569,2670.0,America/Los_Angeles,1840021573
292,Pasadena,Pasadena,TX,Texas,29.6575,-95.1498,152537,1348.0,America/Chicago,1840020930
293,Pomona,Pomona,CA,California,34.0585,-117.7626,151124,2538.0,America/Los_Angeles,1840020507
294,Escondido,Escondido,CA,California,33.1348,-117.0723,150396,1554.0,America/Los_Angeles,1840020620
295,Mauldin,Mauldin,SC,South Carolina,34.7821,-82.3032,149687,842.0,America/New_York,1840015476
296,New Bedford,New Bedford,MA,Massachusetts,41.6697,-70.9428,149570,1840.0,America/New_York,1840003219
297,Panama City,Panama City,FL,Florida,30.1995,-85.6003,149366,395.0,America/Chicago,1840015034
298,Tuscaloosa,Tuscaloosa,AL,Alabama,33.2348,-87.5268,149302,627.0,America/Chicago,1840005563
299,Warner Robins,Warner Robins,GA,Georgia,32.5961,-83.6527,148171,786.0,America/New_York,1840015800
300,Naperville,Naperville,IL,Illinois,41.748,-88.1659,147734,1459.0,America/Chicago,1840008143
301,Merced,Merced,CA,California,37.3057,-120.4779,147690,1396.0,America/Los_Angeles,1840020313
302,Elkhart,Elkhart,IN,Indiana,41.6916,-85.9627,147679,739.0,America/Indiana/Indianapolis,1840008187
303,Joliet,Joliet,IL,Illinois,41.5188,-88.1499,147323,881.0,America/Chicago,1840008192
304,Binghamton,Binghamton,NY,New York,42.1014,-75.9093,146870,1651.0,America/New_York,1840000460
305,Houma,Houma,LA,Louisiana,29.58,-90.7059,146665,882.0,America/Chicago,1840015063
306,Bellevue,Bellevue,WA,Washington,47.5951,-122.1535,146145,1686.0,America/Los_Angeles,1840018417
307,Topeka,Topeka,KS,Kansas,39.0346,-95.6955,145717,790.0,America/Chicago,1840001621
308,Paterson,Paterson,NJ,New Jersey,40.9147,-74.1624,145484,6676.0,America/New_York,1840000838
309,Lake Charles,Lake Charles,LA,Louisiana,30.201,-93.2111,145029,658.0,America/Chicago,1840015039
310,Torrance,Torrance,CA,California,33.8346,-118.3416,144430,2717.0,America/Los_Angeles,1840021873
311,Thornton,Thornton,CO,Colorado,39.9197,-104.9438,144186,1549.0,America/Denver,1840021422
312,Tyler,Tyler,TX,Texas,32.3184,-95.3062,143616,711.0,America/Chicago,1840022076
313,Athens,Athens,GA,Georgia,33.9508,-83.3689,143081,414.0,America/New_York,1840029463
314,Beaumont,Beaumont,TX,Texas,30.0849,-94.1451,142759,549.0,America/Chicago,1840019612
315,Pueblo,Pueblo,CO,Colorado,38.2701,-104.6114,142726,779.0,America/Denver,1840020255
316,Odessa,Odessa,TX,Texas,31.8801,-102.3448,142581,926.0,America/Chicago,1840020794
317,Mesquite,Mesquite,TX,Texas,32.7602,-96.5865,142429,1134.0,America/Chicago,1840020713
318,Fairfield,Fairfield,CA,California,38.2583,-122.0335,142042,1081.0,America/Los_Angeles,1840020253
319,Pasadena,Pasadena,CA,California,34.1597,-118.139,142017,2388.0,America/Los_Angeles,1840020505
320,Charleston,Charleston,WV,West Virginia,38.3484,-81.6322,141640,579.0,America/New_York,1840006196
321,Fullerton,Fullerton,CA,California,33.8841,-117.9279,141061,2429.0,America/Los_Angeles,1840020576
322,Miramar,Miramar,FL,Florida,25.9773,-80.3351,140479,1879.0,America/New_York,1840015137
323,Midland,Midland,TX,Texas,32.0243,-102.1147,140111,722.0,America/Chicago,1840020792
324,Gainesville,Gainesville,GA,Georgia,34.2902,-83.8294,139507,479.0,America/New_York,1840013612
325,Orange,Orange,CA,California,33.8038,-117.8218,139322,2095.0,America/Los_Angeles,1840020582
326,Olathe,Olathe,KS,Kansas,38.8833,-94.82,139216,868.0,America/Chicago,1840003833
327,Santa Maria,Santa Maria,CA,California,34.9333,-120.4431,139072,1786.0,America/Los_Angeles,1840021830
328,Surprise,Surprise,AZ,Arizona,33.6815,-112.4515,139007,486.0,America/Phoenix,1840021941
329,Roseville,Roseville,CA,California,38.7703,-121.3196,138860,1216.0,America/Los_Angeles,1840020233
330,Metairie,Metairie,LA,Louisiana,29.9977,-90.178,138511,2299.0,America/Chicago,1840013994
331,Yuma,Yuma,AZ,Arizona,32.5995,-114.5491,137612,311.0,America/Phoenix,1840021998
332,Carrollton,Carrollton,TX,Texas,32.989,-96.8999,137319,1446.0,America/Chicago,1840019436
333,Burlington,Burlington,NC,North Carolina,36.076,-79.4685,137096,699.0,America/New_York,1840013362
334,West Valley City,West Valley City,UT,Utah,40.6886,-112.0123,135610,1461.0,America/Denver,1840021389
335,Hampton,Hampton,VA,Virginia,37.0551,-76.363,135169,1014.0,America/New_York,1840003866
336,Racine,Racine,WI,Wisconsin,42.7274,-87.8135,134679,1918.0,America/Chicago,1840002493
337,Greeley,Greeley,CO,Colorado,40.4152,-104.7706,134417,847.0,America/Denver,1840020149
338,Harlingen,Harlingen,TX,Texas,26.1916,-97.6977,134306,625.0,America/Chicago,1840021036
339,Carolina,Carolina,PR,Puerto Rico,18.4054,-65.9792,134207,2502.0,America/Puerto_Rico,1630035637
340,Warren,Warren,MI,Michigan,42.4934,-83.027,134188,1507.0,America/Detroit,1840002418
341,Grand Junction,Grand Junction,CO,Colorado,39.0877,-108.5673,134074,606.0,America/Denver,1840020230
342,Coral Springs,Coral Springs,FL,Florida,26.2702,-80.2591,133370,2252.0,America/New_York,1840015134
343,Columbia,Columbia,MO,Missouri,38.9472,-92.3268,132806,711.0,America/Chicago,1840007391
344,Bloomington,Bloomington,IL,Illinois,40.4757,-88.9703,132710,1106.0,America/Chicago,1840007207
345,Sterling Heights,Sterling Heights,MI,Michigan,42.5809,-83.0305,132296,1401.0,America/Detroit,1840003094
346,Stamford,Stamford,CT,Connecticut,41.1039,-73.5585,130057,1334.0,America/New_York,1840004841
347,Kent,Kent,WA,Washington,47.3887,-122.2128,130038,1487.0,America/Los_Angeles,1840018424
348,Bellingham,Bellingham,WA,Washington,48.7548,-122.469,129653,1246.0,America/Los_Angeles,1840018346
349,Las Cruces,Las Cruces,NM,New Mexico,32.3265,-106.7893,129538,516.0,America/Denver,1840020683
350,Greenville,Greenville,NC,North Carolina,35.5943,-77.376,129374,979.0,America/New_York,1840013407
351,Round Rock,Round Rock,TX,Texas,30.527,-97.6642,128812,1321.0,America/Chicago,1840020879
352,Elizabeth,Elizabeth,NJ,New Jersey,40.6658,-74.1913,128484,4027.0,America/New_York,1840003613
353,South Lyon,South Lyon,MI,Michigan,42.4614,-83.6526,128071,1219.0,America/Detroit,1840002432
354,Simi Valley,Simi Valley,CA,California,34.2663,-118.749,126782,1168.0,America/Los_Angeles,1840021843
355,Santa Clara,Santa Clara,CA,California,37.3646,-121.968,126723,2677.0,America/Los_Angeles,1840021571
356,Yakima,Yakima,WA,Washington,46.5923,-120.5496,126487,1302.0,America/Los_Angeles,1840021154
357,Johnson City,Johnson City,TN,Tennessee,36.3406,-82.3806,126265,596.0,America/New_York,1840014462
358,Dover,Dover,DE,Delaware,39.161,-75.5202,125931,617.0,America/New_York,1840005810
359,Pearland,Pearland,TX,Texas,29.5581,-95.3218,125817,998.0,America/Chicago,1840020979
360,Lynchburg,Lynchburg,VA,Virginia,37.4003,-79.1909,125710,638.0,America/New_York,1840003855
361,Fort Smith,Fort Smith,AR,Arkansas,35.3495,-94.3695,125306,529.0,America/Chicago,1840013456
362,Yuba City,Yuba City,CA,California,39.1357,-121.6383,124815,1718.0,America/Los_Angeles,1840021463
363,Lehigh Acres,Lehigh Acres,FL,Florida,26.612,-81.6388,124523,518.0,America/New_York,1840014220
364,Kenosha,Kenosha,WI,Wisconsin,42.5865,-87.8773,123865,1359.0,America/Chicago,1840003160
365,Arecibo,Arecibo,PR,Puerto Rico,18.4491,-66.7387,123499,970.0,America/Puerto_Rico,1630023566
366,Berkeley,Berkeley,CA,California,37.8722,-122.276,123065,4554.0,America/Los_Angeles,1840018914
367,Boulder,Boulder,CO,Colorado,40.0248,-105.2524,122549,1595.0,America/Denver,1840018774
368,Texas City,Texas City,TX,Texas,29.4154,-94.9682,122017,288.0,America/Chicago,1840022234
369,Iowa City,Iowa City,IA,Iowa,41.6559,-91.5303,120928,1144.0,America/Chicago,1840000532
370,Waldorf,Waldorf,MD,Maryland,38.6085,-76.9194,120707,827.0,America/New_York,1840006175
371,East Los Angeles,East Los Angeles,CA,California,34.0326,-118.1691,120504,6242.0,America/Los_Angeles,1840019206
372,Redding,Redding,CA,California,40.5698,-122.365,120370,595.0,America/Los_Angeles,1840020141
373,Arvada,Arvada,CO,Colorado,39.832,-105.151,120229,1193.0,America/Denver,1840018788
374,The Villages,The Villages,FL,Florida,28.9034,-81.9887,119296,963.0,America/New_York,1840014065
375,Saginaw,Saginaw,MI,Michigan,43.4199,-83.9501,118845,1093.0,America/Detroit,1840002813
376,Ponce,Ponce,PR,Puerto Rico,18.0127,-66.6212,118641,1497.0,America/Puerto_Rico,1630023669
377,Richardson,Richardson,TX,Texas,32.9716,-96.7093,118583,1602.0,America/Chicago,1840020710
378,Sugar Land,Sugar Land,TX,Texas,29.5935,-95.6358,118563,1131.0,America/Chicago,1840022217
379,Leominster,Leominster,MA,Massachusetts,42.5209,-71.7717,118190,557.0,America/New_York,1840000437
380,St. Cloud,St. Cloud,MN,Minnesota,45.534,-94.1718,118139,660.0,America/Chicago,1840008881
381,Duluth,Duluth,MN,Minnesota,46.7756,-92.1393,117934,462.0,America/Chicago,1840007685
382,Cambridge,Cambridge,MA,Massachusetts,42.3759,-71.1185,117822,7115.0,America/New_York,1840000429
383,Monroe,Monroe,LA,Louisiana,32.5185,-92.0774,117197,623.0,America/Chicago,1840014881
384,Independence,Independence,MO,Missouri,39.0871,-94.3501,117139,579.0,America/Chicago,1840008534
385,Rochester,Rochester,MN,Minnesota,44.0154,-92.478,116962,814.0,America/Chicago,1840008987
386,Rock Hill,Rock Hill,SC,South Carolina,34.9415,-81.0241,116746,736.0,America/New_York,1840014618
387,Bloomington,Bloomington,IN,Indiana,39.1637,-86.5257,116615,1407.0,America/Indiana/Indianapolis,1840007376
388,Billings,Billings,MT,Montana,45.7891,-108.5526,116593,945.0,America/Denver,1840018496
389,Seaside,Seaside,CA,California,36.6224,-121.8199,116189,1473.0,America/Los_Angeles,1840021634
390,Clearwater,Clearwater,FL,Florida,27.979,-82.7623,115975,1716.0,America/New_York,1840015110
391,Brandon,Brandon,FL,Florida,27.9367,-82.3,115909,1350.0,America/New_York,1840014151
392,Burlington,Burlington,VT,Vermont,44.4876,-73.2316,115682,1596.0,America/New_York,1840002310
393,Pottstown,Pottstown,PA,Pennsylvania,40.2508,-75.6445,115413,1801.0,America/New_York,1840001373
394,Waterloo,Waterloo,IA,Iowa,42.4918,-92.3522,115266,424.0,America/Chicago,1840000440
395,West Jordan,West Jordan,UT,Utah,40.6024,-112.0008,115181,1375.0,America/Denver,1840021388
396,Coeur d'Alene,Coeur d'Alene,ID,Idaho,47.704,-116.7936,114880,1234.0,America/Los_Angeles,1840018402
397,Westminster,Westminster,CO,Colorado,39.8837,-105.0624,114832,1403.0,America/Denver,1840021423
398,St. George,St. George,UT,Utah,37.0758,-113.5752,114612,429.0,America/Denver,1840021559
399,Gilroy,Gilroy,CA,California,37.0046,-121.5854,114461,1289.0,America/Los_Angeles,1840020327
400,Carlsbad,Carlsbad,CA,California,33.1246,-117.2834,114411,1169.0,America/Los_Angeles,1840019352
401,El Monte,El Monte,CA,California,34.0739,-118.0291,113917,4602.0,America/Los_Angeles,1840020480
402,North Charleston,North Charleston,SC,South Carolina,32.9067,-80.0722,113880,566.0,America/New_York,1840015164
403,Chico,Chico,CA,California,39.7578,-121.8161,113201,1116.0,America/Los_Angeles,1840018778
404,Temecula,Temecula,CA,California,33.4928,-117.1315,113117,1171.0,America/Los_Angeles,1840021937
405,Costa Mesa,Costa Mesa,CA,California,33.6667,-117.9135,112958,2759.0,America/Los_Angeles,1840019326
406,Utica,Utica,NY,New York,43.0962,-75.2261,112948,1384.0,America/New_York,1840002746
407,Clovis,Clovis,CA,California,36.8278,-119.683,112663,1711.0,America/Los_Angeles,1840018944
408,Norman,Norman,OK,Oklahoma,35.2335,-97.3471,112576,267.0,America/Chicago,1840020451
409,Elgin,Elgin,IL,Illinois,42.0383,-88.324,112062,1137.0,America/Chicago,1840008134
410,Centennial,Centennial,CO,Colorado,39.5926,-104.8673,111331,1446.0,America/Denver,1840018792
411,Lowell,Lowell,MA,Massachusetts,42.6389,-71.3217,111311,3157.0,America/New_York,1840000426
412,Downey,Downey,CA,California,33.9379,-118.1311,111263,3462.0,America/Los_Angeles,1840019245
413,Pompano Beach,Pompano Beach,FL,Florida,26.2428,-80.1312,111202,1787.0,America/New_York,1840015143
414,West Palm Beach,West Palm Beach,FL,Florida,26.7469,-80.132,111006,796.0,America/New_York,1840015993
415,Abilene,Abilene,TX,Texas,32.4543,-99.7384,110993,451.0,America/Chicago,1840019476
416,Everett,Everett,WA,Washington,47.9525,-122.1669,110840,1289.0,America/Los_Angeles,1840019785
417,Miami Gardens,Miami Gardens,FL,Florida,25.9433,-80.2426,110767,2346.0,America/New_York,1840015151
418,Gresham,Gresham,OR,Oregon,45.5021,-122.4413,110456,1817.0,America/Los_Angeles,1840019939
419,El Centro,El Centro,CA,California,32.7865,-115.5595,110434,1430.0,America/Los_Angeles,1840020630
420,Richmond,Richmond,CA,California,37.9477,-122.3389,110051,1413.0,America/Los_Angeles,1840020277
421,Inglewood,Inglewood,CA,California,33.9566,-118.3444,109309,4654.0,America/Los_Angeles,1840019237
422,Salisbury,Salisbury,MD,Maryland,38.3756,-75.5865,108982,920.0,America/New_York,1840006219
423,Broken Arrow,Broken Arrow,OK,Oklahoma,36.038,-95.7806,108875,667.0,America/Chicago,1840019059
424,San Buenaventura,San Buenaventura,CA,California,34.2741,-119.2314,108467,1913.0,America/Los_Angeles,1840037414
425,Sandy Springs,Sandy Springs,GA,Georgia,33.9366,-84.3703,108180,1109.0,America/New_York,1840015609
426,Hillsboro,Hillsboro,OR,Oregon,45.5273,-122.936,108026,1624.0,America/Los_Angeles,1840019932
427,Sioux City,Sioux City,IA,Iowa,42.4959,-96.3901,107932,545.0,America/Chicago,1840000447
428,Jacksonville,Jacksonville,NC,North Carolina,34.7289,-77.3941,107890,589.0,America/New_York,1840014653
429,Meridian,Meridian,ID,Idaho,43.6116,-116.3977,107787,1186.0,America/Boise,1840020046
430,Lewisville,Lewisville,TX,Texas,33.0454,-96.9815,107740,1124.0,America/Chicago,1840020639
431,Bend,Bend,OR,Oregon,44.0563,-121.3095,107460,1114.0,America/Los_Angeles,1840018618
432,Daly City,Daly City,CA,California,37.6862,-122.4685,107197,5418.0,America/Los_Angeles,1840018926
433,Highlands Ranch,Highlands Ranch,CO,Colorado,39.5419,-104.9708,107017,1702.0,America/Denver,1840028579
434,Jurupa Valley,Jurupa Valley,CA,California,34.001,-117.4706,106646,958.0,America/Los_Angeles,1840043419
435,Temple,Temple,TX,Texas,31.1068,-97.3891,106332,415.0,America/Chicago,1840022154
436,Logan,Logan,UT,Utah,41.7399,-111.8422,106319,1109.0,America/Denver,1840020108
437,Kailua,Kailua,HI,Hawaii,21.392,-157.7396,106260,1882.0,Pacific/Honolulu,1840023244
438,West Covina,West Covina,CA,California,34.0555,-117.9113,105808,2547.0,America/Los_Angeles,1840021876
439,Davie,Davie,FL,Florida,26.0789,-80.287,105594,1168.0,America/New_York,1840017272
440,Columbia,Columbia,MD,Maryland,39.2004,-76.859,105412,1274.0,America/New_York,1840005803
441,League City,League City,TX,Texas,29.4874,-95.1087,105410,793.0,America/Chicago,1840020973
442,Mandeville,Mandeville,LA,Louisiana,30.3751,-90.0904,105097,681.0,America/Chicago,1840015909
443,San Tan Valley,San Tan Valley,AZ,Arizona,33.1786,-111.5629,104936,534.0,America/Phoenix,1840027990
444,Turlock,Turlock,CA,California,37.5053,-120.8588,104719,1660.0,America/Los_Angeles,1840021533
445,Norwalk,Norwalk,CA,California,33.9069,-118.0829,104524,4157.0,America/Los_Angeles,1840020501
446,Allen,Allen,TX,Texas,33.1088,-96.6735,104040,1521.0,America/Chicago,1840019396
447,San Germán,San German,PR,Puerto Rico,18.0827,-67.046,103747,1270.0,America/Puerto_Rico,1630023526
448,San Mateo,San Mateo,CA,California,37.5522,-122.3121,103619,3297.0,America/Los_Angeles,1840021551
449,Rialto,Rialto,CA,California,34.1175,-117.3892,103549,1659.0,America/Los_Angeles,1840020407
450,Burbank,Burbank,CA,California,34.1879,-118.3235,103411,2305.0,America/Los_Angeles,1840019233
451,El Cajon,El Cajon,CA,California,32.8017,-116.9604,103249,2747.0,America/Los_Angeles,1840020618
452,Eau Claire,Eau Claire,WI,Wisconsin,44.8197,-91.4948,103197,807.0,America/Chicago,1840002296
453,Sparks,Sparks,NV,Nevada,39.5736,-119.7161,102895,1090.0,America/Los_Angeles,1840021337
454,Charlottesville,Charlottesville,VA,Virginia,38.0375,-78.4855,102164,1779.0,America/New_York,1840001678
455,Renton,Renton,WA,Washington,47.4784,-122.1918,101871,1675.0,America/Los_Angeles,1840019827
456,Idaho Falls,Idaho Falls,ID,Idaho,43.4871,-112.0362,101326,1004.0,America/Boise,1840018644
457,Vista,Vista,CA,California,33.1896,-117.2386,100659,2073.0,America/Los_Angeles,1840021994
458,Holland,Holland,MI,Michigan,42.7677,-86.0984,100202,771.0,America/Detroit,1840002996
459,Longmont,Longmont,CO,Colorado,40.1686,-105.1005,100146,1286.0,America/Denver,1840020178
460,Wichita Falls,Wichita Falls,TX,Texas,33.9072,-98.5291,100005,561.0,America/Chicago,1840021923
461,Lafayette,Lafayette,CO,Colorado,39.9946,-105.0998,99475,1170.0,America/Denver,1840020180
462,Vacaville,Vacaville,CA,California,38.3587,-121.9673,99397,1292.0,America/Los_Angeles,1840021498
463,Spokane Valley,Spokane Valley,WA,Washington,47.6626,-117.2346,99275,1016.0,America/Los_Angeles,1840021094
464,La Crosse,La Crosse,WI,Wisconsin,43.8241,-91.2268,99227,916.0,America/Chicago,1840002577
465,Carmel,Carmel,IN,Indiana,39.965,-86.146,99130,779.0,America/Indiana/Indianapolis,1840007260
466,Boca Raton,Boca Raton,FL,Florida,26.3752,-80.108,98776,1307.0,America/New_York,1840014207
467,Longview,Longview,TX,Texas,32.5193,-94.7622,98775,568.0,America/Chicago,1840020746
468,Kingsport,Kingsport,TN,Tennessee,36.5224,-82.5454,98767,394.0,America/New_York,1840014425
469,South Fulton,South Fulton,GA,Georgia,33.6273,-84.58,98586,446.0,America/New_York,1840029465
470,Beaverton,Beaverton,OR,Oregon,45.4779,-122.8168,98567,1941.0,America/Los_Angeles,1840018556
471,Rio Rancho,Rio Rancho,NM,New Mexico,35.2873,-106.6982,97976,365.0,America/Denver,1840020387
